root_id	supervoxel_id	side	soma_division	class	type	lineage	group	manc_group	cell_id
648518346482029245	73185968584551553	L	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4480
648518346492397868	73256337395662502	L	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4499
648518346475410273	73256337395662588	L	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4531
648518346472776201	73256337395654240	L	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4529
648518346491473594	73185968584495648	L	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4577
648518346491983727	73256337328799365	L	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4591
648518346484680349	73256337328907254	L	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4513
648518346515637498	73185968584539007	L	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4640
648518346482793446	73326706341267036	L	body	sensory_ascending	VTV_MesoLN		648518346466632814	0	
648518346493735968	73256337597016496	L	body	sensory_ascending	VTV_PDMN		648518346474280898	0	3181
648518346483308108	73256337597033930	L	body	sensory_ascending	VTV_DProN		648518346483051238	0	1875
648518346490400209	73256337328809971	L	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4527
648518346499953619	73256337395640476	L	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4444
648518346480287910	73256337328786259	L	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4647
648518346500904627	73256337328774053	L	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4449
648518346484099101	73256337328766677	L	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4598
648518346507115807	73185968718557998	L	body	sensory_ascending	DMT_ADMN		648518346466732398	0	2940
648518346496592642	73326706341280580	L	body	sensory_ascending	VTV_MesoLN		648518346466632814	0	
648518346501780074	73326706341260869	L	body	sensory_ascending	VTV_MesoLN		648518346466632814	0	
648518346491366177	73185968651684817	L	body	sensory_ascending	DMT_ADMN		648518346466732398	0	3027
648518346492356223	73467443762709778	R	body	sensory_ascending	DLV_MesoLN		648518346478167277	0	3869
648518346494808483	73608180915135779	R	body	sensory_ascending	none_DMetaN		648518346494808483	0	
648518346504488684	73608181049476241	R	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4422
648518346496311564	73608181049542001	R	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4417
648518346517854568	73608181049559798	R	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4287
648518346479489169	73608181049691038	R	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4380
648518346494764451	73537812305512933	R	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4390
648518346501297942	73256337328801801	L	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4646
648518346500441660	73256337328826036	L	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4520
648518346492212875	73256337395693382	L	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4468
648518346496399957	73185968651513902	L	body	sensory_ascending	DMT_DMetaN		648518346459503620	0	4473
648518346489951071	73256337395801873	L	body	sensory_ascending	DMT_ADMN		648518346466732398	0	2614
648518346503137403	73256337529929934	L	body	sensory_ascending	DLV_ProLN		648518346479473874	0	1850
648518346503590561	74104403719994964	RHS	A1	intrinsic	IN12A010		648518346501071382	0	22779
648518346501071382	73189747819882767	LHS	A1	intrinsic	IN12A010		648518346501071382	0	23293
648518346486928865	72835775137552088	LHS	T1	intrinsic	IN12B002		648518346484249895	0	17594
648518346510001865	73328356414083717	RHS	T1	intrinsic	IN12B002		648518346484249895	0	17636
648518346515935994	73118074815519363	LHS	T2	intrinsic	IN12B002		648518346484249895	0	19770
648518346480595259	73470124694190680	RHS	T2	intrinsic	IN12B002		648518346484249895	0	20489
648518346484249895	73612166645078212	LHS	T3	intrinsic	IN12B002		648518346484249895	0	24466
648518346487729322	73823272944935032	RHS	T3	intrinsic	IN12B002		648518346484249895	0	24187
648518346494428411	73257644206740692	RHS	T1	intrinsic	IN27X001		648518346488166224	0	15705
648518346489693017	73116975370681116	LHS	T1	intrinsic	IN27X001		648518346488166224	0	15937
648518346494997411	73471085559247825	LHS	T3	intrinsic	INXXX078		648518346477854957	0	22687
648518346479718294	73752491749439210	RHS	T3	intrinsic	INXXX078		648518346477854957	0	22621
648518346496049725	73893160182711521	RHS	A1	intrinsic	INXXX078		648518346477854957	0	22425
648518346477854957	73330347936688549	LHS	A1	intrinsic	INXXX078		648518346477854957	0	22812
648518346500411964	74033897469594580	RHS	A1	intrinsic	INXXX095		648518346497020844	0	22414
648518346514160427	74033760030646878	RHS	A1	intrinsic	INXXX095		648518346497020844	0	22172
648518346497020844	73119172850424829	LHS	A1	intrinsic	INXXX095		648518346497020844	0	22493
648518346512256447	73119035344427471	LHS	A1	intrinsic	INXXX095		648518346497020844	0	22279
648518346513903385	73047362675057530	LHS	T2	efferent_ascending	EA06B010		648518346513903385	0	12997
648518346491708222	73961743830985902	RHS	T2	motor	hg1 MN		648518346491708222	0	305
648518346517769764	72484068587289193	LHS	T2	motor	hg1 MN		648518346491708222	0	271
648518346484735901	73401129199108844	LHS	T3	intrinsic	IN05B032		648518346484735901	0	24816
648518346483607215		LHS	T3	intrinsic	IN05B041		648518346483607215	0	
648518346494183538	73752629859605485	RHS	T3	intrinsic	IN05B041		648518346483607215	0	22983
648518346485879236	73609625433617399	RHS	T1	intrinsic	IN06A004		648518346485879236	0	16562
648518346500449717	72554162856348882	LHS	T1	intrinsic	IN06A004		648518346485879236	0	17018
648518346506641442	73188168815998275	LHS	T2	intrinsic	IN06B019		648518346472248626	0	19334
648518346472248626	73258537627010665	RHS	T2	intrinsic	IN06B019		648518346472248626	0	19305
648518346490303496	73330554967578714	LHS	T3	intrinsic	IN07B034		648518346490303496	0	23687
648518346479646930	72837767868232514	LHS	T3	intrinsic	IN08B076		648518346490554877	0	22780
648518346500651443	74033692653524652	RHS	T3	intrinsic	IN08B076		648518346490554877	0	22064
648518346492978608	74031699453044190	RHS	T1	intrinsic	IN11A001		648518346492978608	0	15771
648518346497682166	72554024410556657	LHS	T1	intrinsic	IN11A001		648518346492978608	0	16024
648518346496594005	72554092794613940	LHS	T1	intrinsic	IN11A007		648518346488713997	0	16197
648518346488713997	73890961561984081	RHS	T1	intrinsic	IN11A007		648518346488713997	0	15624
648518346490089937	73118073204556773	LHS	T2	intrinsic	IN11A035		648518346490089937	0	19816
648518346499836995	73821554689379432	RHS	T2	intrinsic	IN11A035		648518346490089937	0	19447
648518346487473834	72837011551437974	LHS	T2	intrinsic	IN12A001		648518346487473834	0	21453
648518346507422585	73751668390607972	RHS	T2	intrinsic	IN12A001		648518346487473834	0	20907
648518346493947761	72483656404674867	LHS	T1	intrinsic	IN12A008		648518346493947761	0	16131
648518346500807324	73820731464890418	RHS	T1	intrinsic	IN12A008		648518346493947761	0	16336
648518346490283016	72835706418375063	LHS	T1	intrinsic	IN12B014		648518346490283016	0	17371
648518346496881532	73539325408981718	RHS	T1	intrinsic	IN12B014		648518346490283016	0	16791
648518346487529642	73752766828610623	RHS	T3	intrinsic	IN12B018		648518346475849442	0	23430
648518346490434652	72976375187276114	LHS	T1	intrinsic	IN12B018		648518346475849442	0	16697
648518346486576049	73539325274864262	RHS	T1	intrinsic	IN12B018		648518346475849442	0	16975
648518346489666143	73329249096080196	RHS	T2	intrinsic	IN12B018		648518346475849442	0	20073
648518346497904886	72977406046429017	LHS	T2	intrinsic	IN12B018		648518346475849442	0	20063
648518346475849442	73471154345568587	LHS	T3	intrinsic	IN12B018		648518346475849442	0	23041
648518346493763832	74033622658754538	RHS	A1	intrinsic	IN17B010		648518346466840942	0	21985
648518346466840942	73118691612840054	LHS	A1	intrinsic	IN17B010		648518346466840942	0	21841
648518346496698925	73189335234984194	LHS	A1	intrinsic	IN18B028		648518346496698925	0	22155
648518346501127565	73963185195049373	RHS	A1	intrinsic	IN18B028		648518346496698925	0	21905
648518346488542136	73821968482543455	RHS	T2	intrinsic	IN21A026		648518346488542136	0	20660
648518346512079216	73328081536253207	RHS	T1	intrinsic	IN27X014		648518346480838657	0	15982
648518346481938847	73116975303335109	LHS	T1	intrinsic	IN27X014		648518346480838657	0	16127
648518346496529527	73752560401719811	RHS	A1	intrinsic	INXXX355		648518346480946176	0	22724
648518346480946176	73400785467384837	LHS	A1	intrinsic	INXXX355		648518346480946176	0	22920
648518346486571929	73960437288620990	RHS	T1	motor	Tergopleural/Pleural promotor MN		648518346486571929	0	238
648518346500725685	72904974778192622	LHS	T1	motor	Tergopleural/Pleural promotor MN		648518346486571929	0	180
648518346514660039	74030943538902784	RHS	T1	motor	Tergopleural/Pleural promotor MN		648518346486571929	0	250
648518346491659326	73045712132403395	LHS	T1	motor	Tergopleural/Pleural promotor MN		648518346486571929	0	192
648518346488949853	74597054185486257	RHS	T3	motor	Ti extensor MN		648518346481125722	0	586
648518346480855553	72627004830350128	LHS	T3	motor	Ti extensor MN		648518346481125722	0	483
648518346494075127	73752904066137217	Midline	A2	intrinsic	IN00A013		648518346494075127	0	24216
648518346491587270	73258880754735263	RHS	T2	intrinsic	IN06B013		648518346491587270	0	20123
648518346493933600	73823135639871910	RHS	T3	intrinsic	IN06B035		648518346478634580	0	23437
648518346517729060	72977062650383191	LHS	T2	intrinsic	IN06B035		648518346478634580	0	19321
648518346478634580	73611960755476706	LHS	T3	intrinsic	IN06B035		648518346478634580	0	23405
648518346496065899	73258674864776513	RHS	T2	intrinsic	IN06B035		648518346478634580	0	19499
648518346485363731	73823067121724796	RHS	T3	intrinsic	IN06B038		648518346485363731	0	23230
648518346493559288	73752561139886102	RHS	T3	intrinsic	IN06B038		648518346485363731	0	22755
648518346501759561	73611892236895127	LHS	T3	intrinsic	IN06B047		648518346485795454	0	22996
648518346501087320	73611754730808900	LHS	T3	intrinsic	IN06B047		648518346485795454	0	22558
648518346485795454	73752698377695835	RHS	T3	intrinsic	IN06B047		648518346485795454	0	23381
648518346491067681	73682329566437484	RHS	T3	intrinsic	IN06B050		648518346491067681	0	23217
648518346493788785	73611960755142979	LHS	T3	intrinsic	IN06B050		648518346491067681	0	23140
648518346479386843	72836599972810278	LHS	T2	intrinsic	IN12A002		648518346479386843	0	19836
648518346480034726	73681299713571159	RHS	T2	intrinsic	IN12A002		648518346479386843	0	20850
648518346486471044	73118760332312358	LHS	A1	intrinsic	IN18B009		648518346486471044	0	21900
648518346487973076	73470123083955304	RHS	T3	intrinsic	IN19B016		648518346487973076	0	20520
648518346496755428	73329385595690366	LHS	T3	intrinsic	IN19B016		648518346487973076	0	20636
648518346500806300	73541110101805606	RHS	A1	intrinsic	IN23B012		648518346500806300	0	22047
648518346474784194	73682535523301658	RHS	A1	intrinsic	IN27X004		648518346474699202	0	24261
648518346474699202	73612097992700836	LHS	A1	intrinsic	IN27X004		648518346474699202	0	23961
648518346494533511	73260047643542661	LHS	A2	intrinsic	INXXX039		648518346482787493	0	22876
648518346489431237	73540629199640564	RHS	A1	intrinsic	INXXX104		648518346489431237	0	21239
648518346489656371	73188991637416023	LHS	A1	intrinsic	INXXX104		648518346489431237	0	21762
648518346476906440	74174703878596840	RHS	A1	intrinsic	INXXX121		648518346476906440	0	22542
648518346479510482	72978641654708839	LHS	A1	intrinsic	INXXX121		648518346476906440	0	23362
648518346531217690	73189747551778297	LHS	A2	intrinsic	INXXX247		648518346531217690	0	23369
648518346478269141		RHS	A2	intrinsic	INXXX301		648518346478269141	0	
648518346511874495	73330278747294592	LHS	A1	intrinsic	INXXX315		648518346511874495	0	22618
648518346510175526	73963460140386313			intrinsic	INXXX999		648518346510175526	0	22312
648518346515427911	73189541661798201			intrinsic	INXXX999		648518346510175526	0	22628
648518346487026841		RHS	A2	motor	MNad44		648518346487026841	0	
648518346496723764	73260254137459460	LHS	A2	motor	MNad44		648518346487026841	0	23831
648518346511910335	73470466546856988	RHS	A1	intrinsic	IN19B040		648518346481455759	0	21779
648518346499039809	73329866497490809	LHS	A1	intrinsic	IN19B040		648518346481455759	0	21932
648518346493926798	73611272687614647	RHS	A1	intrinsic	IN19B040		648518346481455759	0	21848
648518346481455759	73400097869811725	LHS	A1	intrinsic	IN19B040		648518346481455759	0	21693
648518346481415567	73612510376492462	RHS	A7	motor	MNad22		648518346481415567	0	627
648518346488950424		LHS	A7	motor	MNad22		648518346481415567	0	
648518346492522879	73047087864185165	Midline	T2	intrinsic	IN00A001		648518346490590556	0	18703
648518346490590556	73682398285935603	Midline	T3	intrinsic	IN00A001		648518346490590556	0	23713
648518346509381498	72976719120046932	Midline	T2	intrinsic	IN00A002		648518346465288309	0	18741
648518346465288309	73752904133150899	Midline	A1	intrinsic	IN00A002		648518346465288309	0	24281
648518346507340616	73682604310075108	Midline	T3	intrinsic	IN00A002		648518346465288309	0	24643
648518346501176732	73891031757943147	RHS	T2	intrinsic	IN01A001		648518346499996812	0	16115
648518346499996812	72413287660458106	LHS	T2	intrinsic	IN01A001		648518346499996812	0	16030
648518346489136106	73397762280106285	RHS	T1	intrinsic	IN01A002		648518346479196368	0	15050
648518346479196368	73327393535965657	LHS	T1	intrinsic	IN01A002		648518346479196368	0	15071
648518346486981857	73468062573329996	RHS	T1	intrinsic	IN01A007		648518346480316886	0	14972
648518346493928184	72624530660857235	LHS	T2	intrinsic	IN01A007		648518346480316886	0	16829
648518346480316886	73186656316143543	LHS	T1	intrinsic	IN01A007		648518346480316886	0	15038
648518346517663556	73891168257440532	RHS	T2	intrinsic	IN01A007		648518346480316886	0	16759
648518346520789558	72554093197131982	LHS	T2	intrinsic	IN01A009		648518346478938708	0	16576
648518346509000767	73961536934449611	RHS	T2	intrinsic	IN01A009		648518346478938708	0	16841
648518346478938708	73467993719746224	RHS	T1	intrinsic	IN01A009		648518346478938708	0	14823
648518346486205538	73186587328141907	LHS	T1	intrinsic	IN01A009		648518346478938708	0	14921
648518346510209318	72624530526456690	LHS	T2	intrinsic	IN01A010		648518346490292251	0	17016
648518346490339932	73256956072243660	LHS	T1	intrinsic	IN01A010		648518346490292251	0	14998
648518346483976623	73467993786826334	RHS	T1	intrinsic	IN01A010		648518346490292251	0	14779
648518346500577852	73961468282161927	RHS	T2	intrinsic	IN01A010		648518346490292251	0	16315
648518346512052848	73116218718145276	LHS	T1	intrinsic	IN01A011		648518346489014001	0	15019
648518346489014001	73397693896331438	RHS	T1	intrinsic	IN01A011		648518346489014001	0	14880
648518346496530807	72624530593475414	LHS	T2	intrinsic	IN01A011		648518346489014001	0	16861
648518346498356890	73891099470914194	RHS	T2	intrinsic	IN01A011		648518346489014001	0	16517
648518346490884605	74031905678725627	RHS	T2	intrinsic	IN01A015		648518346480100340	0	16863
648518346480100340	72554161782442312	LHS	T2	intrinsic	IN01A015		648518346480100340	0	16969
648518346494817813	73048048863176463	LHS	T3	intrinsic	IN01A015		648518346480100340	0	21314
648518346486131838	73467925067335295	RHS	T1	intrinsic	IN01A015		648518346480100340	0	14566
648518346490136072	73186656047791079	LHS	T1	intrinsic	IN01A015		648518346480100340	0	15066
648518346487897410	73751667652570216	RHS	T3	intrinsic	IN01A015		648518346480100340	0	20808
648518346500520764	73327462255653304	LHS	T1	intrinsic	IN01A018		648518346486107262	0	15142
648518346486107262	73467856146524077	RHS	T1	intrinsic	IN01A018		648518346486107262	0	14357
648518346492848059	74102205703413795	RHS	T2	intrinsic	IN01A038		648518346467321607	0	16421
648518346506760738	72695998581187028	LHS	T3	intrinsic	IN01A038		648518346467321607	0	20331
648518346517791592	74242943393027316	RHS	T2	intrinsic	IN01A038		648518346467321607	0	16186
648518346496204300	72413424025677791	LHS	T2	intrinsic	IN01A038		648518346467321607	0	16870
648518346482808229	72766504696864396	LHS	T3	intrinsic	IN01A038		648518346467321607	0	21020
648518346493782897	73467924798893553	RHS	T1	intrinsic	IN01A038		648518346467321607	0	14553
648518346467321607	73821898152507268	RHS	T3	intrinsic	IN01A038		648518346467321607	0	20362
648518346509445763	73186381102649828	LHS	T1	intrinsic	IN01A038		648518346467321607	0	14324
648518346488876216	73327187310505833	LHS	T1	intrinsic	IN01A038		648518346467321607	0	14518
648518346504223182	74033004586220048	RHS	T3	intrinsic	IN01A038		648518346467321607	0	20323
648518346524351493	73397762213199871	RHS	T1	intrinsic	IN01A038		648518346467321607	0	15096
648518346486992636	72483861556502199	LHS	T2	intrinsic	IN01A038		648518346467321607	0	17210
648518346486710916	73187687578017266	LHS	T2	intrinsic	IN02A003		648518346480714973	0	18042
648518346492933040	73258262547834617	RHS	T2	intrinsic	IN02A003		648518346480714973	0	18789
648518346485722899	73611617627454390	LHS	T3	intrinsic	IN02A003		648518346480714973	0	22286
648518346480714973	73611342682441623	RHS	T3	intrinsic	IN02A003		648518346480714973	0	21928
648518346518995423	74174978890993104	RHS	T3	intrinsic	IN03A001		648518346472748297	0	23624
648518346472748297	72977680320244173	LHS	T2	intrinsic	IN03A001		648518346472748297	0	21322
648518346499999116	73119654155221920	LHS	T3	intrinsic	IN03A001		648518346472748297	0	24835
648518346502596934	73399686962448532	RHS	T2	intrinsic	IN03A001		648518346472748297	0	20198
648518346501071209	72413424898185867	LHS	T1	intrinsic	IN03A004		648518346472363467	0	16668
648518346491815791	74174978756700021	RHS	T3	intrinsic	IN03A004		648518346472363467	0	23668
648518346481212506	73891100343388481	RHS	T1	intrinsic	IN03A004		648518346472363467	0	16215
648518346472363467	72695792221346706	LHS	T2	intrinsic	IN03A004		648518346472363467	0	19703
648518346479453138	73049285343976835	LHS	T3	intrinsic	IN03A004		648518346472363467	0	24901
648518346482893353	72413906203019350	LHS	T2	intrinsic	IN03A007		648518346466992238	0	357
648518346491067565	72343124940435556	LHS	T1	intrinsic	IN03A007		648518346466992238	0	17361
648518346495045291	72838316617340369	LHS	T3	intrinsic	IN03A007		648518346466992238	0	25483
648518346466992238	74386291214773845	RHS	T3	intrinsic	IN03A007		648518346466992238	0	24709
648518346496866940	74102343813436774	RHS	T1	intrinsic	IN03A007		648518346466992238	0	17279
648518346490286519	72413356514221852	LHS	T1	intrinsic	IN03A009		648518346486813999	0	16399
648518346495311439	73820663013632267	RHS	T1	intrinsic	IN03A009		648518346486813999	0	16072
648518346486813999	73610862384174724	RHS	T2	intrinsic	IN03A009		648518346486813999	0	20575
648518346515163207	73047842704891199	LHS	T2	intrinsic	IN03A009		648518346486813999	0	20417
648518346503299451	72483724855574889	LHS	T1	intrinsic	IN03A010		648518346466992494	0	16280
648518346495874250	73961537873997182	RHS	T1	intrinsic	IN03A010		648518346466992494	0	16655
648518346466992494	73047911424216627	LHS	T2	intrinsic	IN03A010		648518346466992494	0	20634
648518346479971990	73119791460065919	LHS	T3	intrinsic	IN03A010		648518346466992494	0	25369
648518346500127043		RHS	T2	intrinsic	IN03A010		648518346466992494	0	
648518346483915413	74174978756963081	RHS	T3	intrinsic	IN03A010		648518346466992494	0	23517
648518346481985981	73470124358920089	RHS	T2	intrinsic	IN03B015		648518346481985981	0	20447
648518346491240312	73750431574447951	RHS	T1	intrinsic	IN03B015		648518346481985981	0	16878
648518346500248319	72483793910806710	LHS	T1	intrinsic	IN03B015		648518346481985981	0	16709
648518346487906114	72977542612836673	LHS	T2	intrinsic	IN03B015		648518346481985981	0	20495
648518346486786863	72624600118613179	LHS	T1	intrinsic	IN03B021		648518346486786863	0	17266
648518346500049292	72837080270984067	LHS	T2	intrinsic	IN03B021		648518346486786863	0	21639
648518346479556050	74315922537916688	RHS	T3	intrinsic	IN03B025		648518346479556050	0	24881
648518346490301723	72979122758145215	LHS	T3	intrinsic	IN03B025		648518346479556050	0	25864
648518346467249134	72483793977802903	LHS	T1	intrinsic	IN03B042		648518346467249134	0	17043
648518346503914592	73750500226898316	RHS	T1	intrinsic	IN03B042		648518346467249134	0	17193
648518346491529278	73399618041810601	RHS	T2	intrinsic	IN03B042		648518346467249134	0	19967
648518346491611322	73048049131587180	LHS	T2	intrinsic	IN03B042		648518346467249134	0	21198
648518346489297385	73190229057778809	LHS	T3	intrinsic	IN03B042		648518346467249134	0	25760
648518346517338666	73893779195052947	RHS	T3	intrinsic	IN04B031		648518346490040347	0	25080
648518346492759993	73964010500064151	RHS	T3	intrinsic	IN04B031		648518346490040347	0	24371
648518346514440926	72695587740641895	LHS	T2	intrinsic	IN04B031		648518346490040347	0	19326
648518346514126558	73471566797006897	LHS	T3	intrinsic	IN04B031		648518346490040347	0	25041
648518346491332641	73751393848376334	RHS	T2	intrinsic	IN04B031		648518346490040347	0	19806
648518346490040347	73046469254627502	LHS	T1	intrinsic	IN04B031		648518346490040347	0	15479
648518346491926034	73468475695499942	RHS	T1	intrinsic	IN04B031		648518346490040347	0	15266
648518346484959133	73539050598343273	RHS	T1	intrinsic	IN04B037		648518346484959133	0	15564
648518346495097010	72976169296747417	LHS	T1	intrinsic	IN04B037		648518346484959133	0	15634
648518346476708214	73116700559936670	LHS	T1	intrinsic	IN04B078		648518346476708214	0	15307
648518346501049110	72695381582261533	LHS	T2	intrinsic	IN04B078		648518346476708214	0	19021
648518346479827941	73964148006244447	RHS	T3	intrinsic	IN04B078		648518346476708214	0	25175
648518346484012839	73327806859527757	RHS	T1	intrinsic	IN04B078		648518346476708214	0	15305
648518346500733144	72695312862502012	LHS	T2	intrinsic	IN04B078		648518346476708214	0	18882
648518346486137480	74034516750399842	RHS	T3	intrinsic	IN04B078		648518346476708214	0	25160
648518346496991533	73116563053938099	LHS	T1	intrinsic	IN04B078		648518346476708214	0	15225
648518346478271469	73401198052914976	LHS	T3	intrinsic	IN04B078		648518346476708214	0	25171
648518346496063563	73327806859540473	RHS	T1	intrinsic	IN04B078		648518346476708214	0	15340
648518346479857381	73401198186872375	LHS	T3	intrinsic	IN04B078		648518346476708214	0	25004
648518346500277564	73539737927025175	RHS	T2	intrinsic	IN04B078		648518346476708214	0	18911
648518346496395325	73540356201230485	RHS	T2	intrinsic	IN06A028		648518346492765113	0	20074
648518346492765113	72837011886872864	LHS	T2	intrinsic	IN06A028		648518346492765113	0	21462
648518346495066539	73609625500815651	RHS	T1	intrinsic	IN06B001		648518346494300427	0	16342
648518346505073779	72835569180655093	LHS	T1	intrinsic	IN06B001		648518346494300427	0	16187
648518346512208575	73047431327415820	LHS	T2	intrinsic	IN06B012		648518346494290443	0	19284
648518346494290443	73329043608889969	RHS	T2	intrinsic	IN06B012		648518346494290443	0	19584
648518346481240154	73117044023049569	LHS	T1	intrinsic	IN06B018		648518346481240154	0	16479
648518346490341147	73328219176422762	RHS	T1	intrinsic	IN06B018		648518346481240154	0	16711
648518346493348672	73328631426269937	RHS	T2	intrinsic	IN06B022		648518346493348672	0	18899
648518346497439256	73047225101829570	LHS	T2	intrinsic	IN06B022		648518346493348672	0	18970
648518346499653723	72976306601790133	LHS	T1	intrinsic	IN06B028		648518346479798245	0	16532
648518346497040180	73257781578545853	RHS	T1	intrinsic	IN06B028		648518346479798245	0	16328
648518346489661273	73047293955485800	LHS	T2	intrinsic	IN06B028		648518346479798245	0	19102
648518346518631254	73258468907603504	RHS	T2	intrinsic	IN06B028		648518346479798245	0	19176
648518346493467932	73116081480700071	LHS	T1	intrinsic	IN07B001		648518346492602307	0	14616
648518346496938029	73538294147057922	RHS	T1	intrinsic	IN07B001		648518346492602307	0	14535
648518346515421767	72765475112944287	LHS	T2	intrinsic	IN07B001		648518346492602307	0	17957
648518346495588175	73469231475540958	RHS	T2	intrinsic	IN07B001		648518346492602307	0	18377
648518346489732460	73538294012977936	RHS	T1	intrinsic	IN07B002		648518346489732460	0	14468
648518346514037017	73045919096180163	LHS	T1	intrinsic	IN07B002		648518346489732460	0	15036
648518346494507143	73822723927015647	RHS	T3	intrinsic	IN07B002		648518346489732460	0	22278
648518346491078264	73049011539603240	LHS	T3	intrinsic	IN07B002		648518346489732460	0	23415
648518346495029419	73610037817747936	RHS	T2	intrinsic	IN07B002		648518346489732460	0	18695
648518346495436470	72695244008827858	LHS	T2	intrinsic	IN07B002		648518346489732460	0	18748
648518346489320793	73610106470043307	RHS	T2	intrinsic	IN07B006		648518346481131008	0	18814
648518346494538039	72765681405565757	LHS	T2	intrinsic	IN07B006		648518346481131008	0	18824
648518346489929433	73679100489067525	RHS	T1	intrinsic	IN07B006		648518346481131008	0	14766
648518346490925309	73045781590282678	LHS	T1	intrinsic	IN07B006		648518346481131008	0	14696
648518346487897666	74104473781307923	RHS	T3	intrinsic	IN07B006		648518346481131008	0	22913
648518346481131008	73400855059406528	LHS	T3	intrinsic	IN07B006		648518346481131008	0	23318
648518346483440460	74245417159865827	RHS	T3	intrinsic	IN07B007		648518346483440460	0	23914
648518346489704645	73539462915032113	RHS	T2	intrinsic	IN07B007		648518346483440460	0	17699
648518346500066883	73119654960687231	LHS	T3	intrinsic	IN07B007		648518346483440460	0	24680
648518346501404438	73116012828180240	LHS	T1	intrinsic	IN07B007		648518346483440460	0	14345
648518346487530922	73608594037633323	RHS	T1	intrinsic	IN07B007		648518346483440460	0	14318
648518346485677843	73256750316582060	LHS	T1	intrinsic	IN07B009		648518346483081125	0	14416
648518346513926169	73467856683391616	RHS	T1	intrinsic	IN07B009		648518346483081125	0	14395
648518346483081125	73893298762705623	RHS	T3	intrinsic	IN07B009		648518346483081125	0	22648
648518346496479351	73610037616229296	RHS	T2	intrinsic	IN07B010		648518346496479351	0	18623
648518346499632219	72765475045877884	LHS	T2	intrinsic	IN07B010		648518346496479351	0	18123
648518346504996486	72835981430348341	LHS	T2	intrinsic	IN07B104		648518346480562390	0	18725
648518346480562390	73469300396351635	RHS	T2	intrinsic	IN07B104		648518346480562390	0	18743
648518346490561277	74456385953661949	RHS	T3	intrinsic	IN08A002		648518346479221455	0	23349
648518346479221455	72908411423224563	LHS	T3	intrinsic	IN08A002		648518346479221455	0	23998
648518346496053067	72904975315113505	LHS	T1	intrinsic	IN08A002		648518346479221455	0	14541
648518346486997657	73749400312520200	RHS	T1	intrinsic	IN08A002		648518346479221455	0	14502
648518346511425666	72624875197722397	LHS	T2	intrinsic	IN08A002		648518346479221455	0	18728
648518346496548732	73821075330652842	RHS	T2	intrinsic	IN08A002		648518346479221455	0	18537
648518346482874854	74456454673126132	RHS	T3	intrinsic	IN08A005		648518346477007632	0	23606
648518346477007632	72693937869223539	LHS	T1	intrinsic	IN08A005		648518346477007632	0	14689
648518346483437132	72624875264990893	LHS	T2	intrinsic	IN08A005		648518346477007632	0	18688
648518346489321561	73678893995207059	RHS	T1	intrinsic	IN08A005		648518346477007632	0	14237
648518346494381589	73750775306113568	RHS	T2	intrinsic	IN08A005		648518346477007632	0	18609
648518346498764272	73049217563927823	LHS	T3	intrinsic	IN08A005		648518346477007632	0	24516
648518346494455784	73750912812070227	RHS	T2	intrinsic	IN08A006		648518346478252245	0	18958
648518346496866684	72624943850273579	LHS	T2	intrinsic	IN08A006		648518346478252245	0	18905
648518346481712321	73045575163330743	LHS	T1	intrinsic	IN08A006		648518346478252245	0	14277
648518346496958772	72908411356261033	LHS	T3	intrinsic	IN08A006		648518346478252245	0	23835
648518346478252245	73678962781729040	RHS	T1	intrinsic	IN08A006		648518346478252245	0	14363
648518346494680040	74385948557037908	RHS	T3	intrinsic	IN08A006		648518346478252245	0	23074
648518346497239212	74667354545802204	RHS	T3	intrinsic	IN08A007		648518346478922191	0	22707
648518346500306182	72273099458151009	LHS	T2	intrinsic	IN08A007		648518346478922191	0	18853
648518346492651715	72764099985166378	LHS	T1	intrinsic	IN08A007		648518346478922191	0	14273
648518346478922191	74243424362302499	RHS	T2	intrinsic	IN08A007		648518346478922191	0	18782
648518346507375481	73749331391765030	RHS	T1	intrinsic	IN08A007		648518346478922191	0	14356
648518346472700425	73116012425517748	LHS	T1	intrinsic	IN08B001		648518346472700425	0	14319
648518346492936379	73608662287345985	RHS	T1	intrinsic	IN08B001		648518346472700425	0	14483
