class	bodyid	group	side	type	systematic_type	synonyms	comment	soma_division	neuropil	hemilineage	serial	predicted_nt	predicted_nt_prob	FANC_supervoxel_id	FANC_match	confidence_fanc_match_1_5
AN	12989	12895	R	AN17B013	AN17B013			T3	xn	17B	12702	gaba	0.8713775598	73467443829531626	648518346494213131	5
AN	101049	12702	L	AN17B013	AN17B013			A1	xn	17B	12702	gaba	0.8969547429	73256337596830089	648518346474176109	5
AN	12895	12895	L	AN17B013	AN17B013			T3	xn	17B	12702	gaba	0.8576235187	73256337596959233	648518346496504700	5
AN	16256	15692	R	AN17B016	AN17B016			T2	xn	17B		gaba	0.611720896	73467443762761245	648518346481454437	5
AN	15692	15692	L	AN17B016	AN17B016			T2	xn	17B		gaba	0.4837363898	73256337529962875	648518346492049196	5
AN	10165	10165	R	AN18B001	AN18B001			T1	xn	18B		acetylcholine	0.9648694165	73326706072915223	648518346499942540	5
AN	10313	10165	L	AN18B001	AN18B001			T1	xn	18B		acetylcholine	0.9516200504	73467443494014463	648518346498421586	5
AN	10804	10519	L	AN18B002	AN18B002		biological variability	T3	xl	18B		acetylcholine	0.8604313765	73115599907314225	648518346486971619	1
AN	10519	10519	R	AN18B002	AN18B002			T3	xl	18B		acetylcholine	0.8666763779	73115599974279986	648518346491875858	5
AN	10471	10471	R	AN18B003	AN18B003			T3	hl	18B		acetylcholine	0.9097581207	73397074749899313	648518346481401743	5
AN	10999	10471	L	AN18B003	AN18B003			T3	hl	18B		acetylcholine	0.9289327066	73467443427069816	648518346489729631	5
AN	10451	10334	R	AN18B004	AN18B004			T2	xn	18B		acetylcholine	0.7972689639	73115599907415524	648518346487840578	5
AN	10334	10334	L	AN18B004	AN18B004			T2	xn	18B		acetylcholine	0.7846993281	73467443359625751	648518346500016451	5
AN	12914	12442	L	AN18B019	AN18B019			T2	ml	18B	11863	acetylcholine	0.8651928726	73467443493982983	648518346478758996	5
AN	12442	12442	R	AN18B019	AN18B019			T2	ml	18B	11863	acetylcholine	0.9342187055	73326706139922425	648518346496778754	5
AN	12171	11863	L	AN18B019	AN18B019			T3	hl	18B	11863	acetylcholine	0.9320370825	73467443628433288	648518346480812800	5
AN	11863	11863	R	AN18B019	AN18B019			T3	hl	18B	11863	acetylcholine	0.9368215921	73326706139861339	648518346477846030	5
AN	12842	12337	L	AN18B020	AN18B020			T1	xn	18B	10749	acetylcholine	0.8282315464	73608181116516841	648518346488594057	5
AN	12337	12337	R	AN18B020	AN18B020			T1	xn	18B	10749	acetylcholine	0.8240153363	73185968584554004	648518346488848397	5
AN	12818	12818	L	AN18B022	AN18B022			T2	xn	18B		acetylcholine	0.9330814458	73467443426992764	648518346489036045	5
AN	14104	12818	R	AN18B022	AN18B022			T2	xn	18B		acetylcholine	0.9373214119	73326706005906884	648518346494720789	5
AN	13765	13153	R	AN18B023	AN18B023			T1	xn	18B		acetylcholine	0.6477274623	73185968517456810	648518346486036393	5
AN	13153	13153	L	AN18B023	AN18B023			T1	xn	18B		acetylcholine	0.6816241914	73608180982553314	648518346518152022	5
AN	13779	13779	L	AN18B025	AN18B025			T1	xn	18B		acetylcholine	0.8701383336	73537812171224809	648518346488388847	5
AN	15187	13779	R	AN18B025	AN18B025			T1	xn	18B		acetylcholine	0.8720745168	73256337261620288	648518346491739966	5
AN	22152	22152	L	AN18B032	AN18B032			T2	xn	18B		glutamate	0.5644762266	73467443427127082	648518346494428648	5
AN	26381	22152	R	AN18B032	AN18B032		difference in number	T2	xn	18B		acetylcholine	0.4540254061			0
AN	24052	24052	L	AN18B053	AN18B053		dimorphic morphology	T2	xn	18B		acetylcholine	0.5106118677	73467443493870817	648518346504004046	2
AN	32095	24052	L	AN18B053	AN18B053		dimorphic morphology	T2	xn	18B		acetylcholine	0.6389779048	73467443427006068	648518346492123275	2
AN	33810	33810	L	AN18B053	AN18B053		difference in number	T2	xn	18B		acetylcholine	0.6256728184			0
AN	33970	33810	R	AN18B053	AN18B053		dimorphic morphology	T2	xn	18B		acetylcholine	0.6393728367	73326706072941591	648518346477678094	1
AN	40100	24052	R	AN18B053	AN18B053		dimorphic morphology	T2	xn	18B		acetylcholine	0.5625864081	73326706072960009	648518346494921866	2
AN	46787	24052	R	AN18B053	AN18B053		difference in number	T2	xn	18B		acetylcholine	0.6681107416			0
AN	10528	10449	L	AN19A018	AN19A018			T2	ml	19A	10282	acetylcholine	0.8847507463	73397074749806415	648518346491157283	5
AN	10449	10449	R	AN19A018	AN19A018		reconstruction issue	T2	ml	19A	10282	acetylcholine	0.8540016535	73467443427046063	648518346500363480	2
AN	13564	13447	R	AN19A018	AN19A018		male specific	A4	ad	19A	10282	acetylcholine	0.8773426163			0
AN	17450	15540	R	AN19A018	AN19A018		male specific	A3	ad	19A	10282	acetylcholine	0.9217871161			0
AN	13447	13447	L	AN19A018	AN19A018		male specific	A4	ad	19A	10282	acetylcholine	0.912512823			0
AN	15540	15540	L	AN19A018	AN19A018		male specific	A3	ad	19A	10282	acetylcholine	0.9250871905			0
AN	10282	10282	L	AN19A018	AN19A018			A1	hl	19A	10282	acetylcholine	0.9043301708	73397074682745677	648518346492009867	5
AN	13583	13583	L	AN19A018	AN19A018		reconstruction issue	A2	xn	19A	10282	acetylcholine	0.9282515579	73397074749863158	648518346484711171	1
AN	10351	10282	R	AN19A018	AN19A018			A1	hl	19A	10282	acetylcholine	0.8819895816	73397074682585084	648518346509725129	5
AN	17919	13583	R	AN19A018	AN19A018		reconstruction issue	A2	xn	19A	10282	acetylcholine	0.8365129478	73467443426992854	648518346494150688	1
AN	10788	10564	L	AN19A018	AN19A018			T1	fl	19A	10282	acetylcholine	0.8868496534	73397074682690605	648518346514066654	5
AN	10564	10564	R	AN19A018	AN19A018			T1	fl	19A	10282	acetylcholine	0.8736998684	73467443426967621	648518346480215355	5
AN	13875	13875	R	AN19A019	AN19A019			T1	fl	19A	10588	acetylcholine	0.9466132801	73608180982162076	648518346497662966	5
AN	14014	13875	L	AN19A019	AN19A019			T1	fl	19A	10588	acetylcholine	0.9391532511	73185968584247815	648518346517294148	5
AN	24019	17626	L	AN19A038	AN19A038			T1	fl	19A		glutamate	0.3893865026	73185968517447033	648518346495277494	5
AN	17626	17626	R	AN19A038	AN19A038			T1	fl	19A		glutamate	0.4682460183	73537812170997626	648518346493248284	5
AN	10016	10016	L	AN19B001	AN19B001			T1	xn	19B	10016	acetylcholine	0.9192541772	73608181116780229	648518346470588414	5
AN	10182	10112	L	AN19B001	AN19B001			T2	xn	19B	10016	acetylcholine	0.8676944009	73608181116658268	648518346491844113	5
AN	10063	10016	R	AN19B001	AN19B001			T1	xn	19B	10016	acetylcholine	0.8831222688	73115599907363322	648518346494274951	5
AN	10112	10112	R	AN19B001	AN19B001			T2	xn	19B	10016	acetylcholine	0.8135410894	73115599907373448	648518346511312770	5
AN	10205	10205	L	AN19B004	AN19B004			T1	fl	19B	10205	acetylcholine	0.7893985592	73608181183754609	648518346498558996	5
AN	10232	10205	R	AN19B004	AN19B004			T1	fl	19B	10205	acetylcholine	0.8485598336	73185968651662429	648518346492151691	5
AN	10338	10338	L	dMS9	AN19B007	AN19B007	dimorphic morphology	T2	xn	19B	10338	acetylcholine	0.9060699452	73608181183842925	648518346481925053	3
AN	10494	10338	R	dMS9	AN19B007	AN19B007	dimorphic morphology	T2	xn	19B	10338	acetylcholine	0.9157217096	73115599907401389	648518346500512060	3
AN	11052	10902	L	AN19B009	AN19B009			T2	hl	19B	10385	acetylcholine	0.8821633998	73678549793748191	648518346474408557	4
AN	10902	10902	R	AN19B009	AN19B009			T2	hl	19B	10385	acetylcholine	0.8855832295	73115599907481728	648518346478867920	5
AN	11006	10568	L	AN19B009	AN19B009			T1	fl	19B	10385	acetylcholine	0.9522688708	73678549793728441	648518346512848030	5
AN	10568	10568	R	AN19B009	AN19B009			T1	fl	19B	10385	acetylcholine	0.9657368459	73115599840269025	648518346477729773	5
AN	10713	10595	L	AN19B010	AN19B010			T2	ml	19B		acetylcholine	0.9727730812	73608181183822378	648518346509715843	4
AN	10595	10595	R	AN19B010	AN19B010			T2	ml	19B		acetylcholine	0.9514977605	73256337462810660	648518346492529595	5
AN	10981	10981	L	AN19B014	AN19B014			T2	xl	19B		acetylcholine	0.9241513414	73678549927769740	648518346491775400	5
AN	15562	10981	R	AN19B014	AN19B014			T2	xl	19B		acetylcholine	0.9147907849	73115599974415087	648518346479408785	5
AN	13309	11153	R	AN19B015	AN19B015			T1	fl	19B	11153	acetylcholine	0.9497055496	73256337261580140	648518346524093957	5
AN	11153	11153	L	AN19B015	AN19B015			T1	fl	19B	11153	acetylcholine	0.9504323319	73608180982538398	648518346509863881	5
AN	14553	12052	R	AN19B017	AN19B017			T1	xn	19B		acetylcholine	0.8335306143	73115599907529158	648518346509501827	5
AN	12052	12052	L	AN19B017	AN19B017			T1	xn	19B		acetylcholine	0.8001789302	73678549860773870	648518346499891340	5
AN	11909	11552	L	AN19B018	AN19B018			T1	xn	19B		acetylcholine	0.9395323752	73608181116562479	648518346486018500	5
AN	11552	11552	R	AN19B018	AN19B018			T1	xn	19B		acetylcholine	0.9230385666	73185968651484982	648518346515829754	5
AN	12311	12290	R	AN19B019	AN19B019			T1	xn	19B		glutamate	0.4085463824	73115599907144506	648518346494966443	5
AN	12290	12290	L	AN19B019	AN19B019			T1	xn	19B		glutamate	0.5192006622	73678549793626476	648518346508959039	5
AN	11985	11985	L	AN19B022	AN19B022			T3	xn	19B		acetylcholine	0.8405821908	73608181116623230	648518346492221311	5
AN	12149	11985	R	AN19B022	AN19B022			T3	xn	19B		acetylcholine	0.802363913	73115599907485682	648518346493141056	5
AN	12486	11628	L	AN19B024	AN19B024			T2	xn	19B	11628	acetylcholine	0.9458430288	73678549793644524	648518346478193621	5
AN	11628	11628	R	AN19B024	AN19B024			T2	xn	19B	11628	acetylcholine	0.9551469177	73115599907344119	648518346477524188	5
AN	12462	12462	L	AN19B024	AN19B024		male specific	T3	xn	19B	11628	acetylcholine	0.4816564687			0
AN	14412	12462	R	AN19B024	AN19B024		male specific	T3	xn	19B	11628	acetylcholine	0.5002325717			0
AN	12402	12402	L	AN19B025	AN19B025			T2	xn	19B		acetylcholine	0.9029690566	73608181116479977	648518346467404295	5
AN	12464	12402	R	AN19B025	AN19B025			T2	xn	19B		acetylcholine	0.910074762	73115599840436465	648518346500650675	5
AN	14600	12904	L	AN19B028	AN19B028			T3	xn	19B		acetylcholine	0.9242762474	73678549793621446	648518346493316672	5
AN	12904	12904	R	AN19B028	AN19B028			T3	xn	19B		acetylcholine	0.9197759212	73115599907248989	648518346507138376	5
AN	12754	12754	L	AN19B032	AN19B032			T2	xn	19B		acetylcholine	0.9209400478	73678549860669743	648518346496526900	5
AN	13889	12754	R	AN19B032	AN19B032			T2	xn	19B		acetylcholine	0.9244915166	73115599907514151	648518346475981282	5
AN	14334	13492	L	AN19B036	AN19B036			T2	xl	19B	13492	glutamate	0.4138235699	73678549793703073	648518346494738743	5
AN	14472	13932	L	AN19B036	AN19B036			T3	mv	19B	13492	acetylcholine	0.5942504793	73678549726479038	648518346472659465	5
AN	13492	13492	R	AN19B036	AN19B036			T2	xl	19B	13492	glutamate	0.3755572308	73115599974466659	648518346495558223	5
AN	13932	13932	R	AN19B036	AN19B036			T3	mv	19B	13492	acetylcholine	0.6629793072	73115599907465835	648518346521658617	5
AN	14629	14629	R	AN19B039	AN19B039			A1	ht	19B		acetylcholine	0.860690861	73185968584368242	648518346479623872	5
AN	101025	14629	L	AN19B039	AN19B039			A1	ht	19B		acetylcholine	0.8482335255	73537812305459063	648518346477726445	5
AN	15569	15569	L	AN19B042	AN19B042			T1	xl	19B		acetylcholine	0.9420373219	73608181183909675	648518346512151487	5
AN	17207	15569	R	AN19B042	AN19B042			T1	xl	19B		acetylcholine	0.9553643018	73185968718649538	648518346487932372	5
AN	14216	14216	R	AN19B044	AN19B044			T1	fl	19B		acetylcholine	0.8995423802	73115599907491648	648518346475847650	5
AN	18022	17728	R	AN19B044	AN19B044			T1	xn	19B		acetylcholine	0.8730690201	73115599907590718	648518346476707958	5
AN	17728	17728	L	AN19B044	AN19B044			T1	xn	19B		acetylcholine	0.9127518587	73608181116562452	648518346500030463	5
AN	18061	14216	L	AN19B044	AN19B044			T1	fl	19B		acetylcholine	0.9107940683	73678549860724215	648518346489859415	5
AN	14846	14846	R	AN19B046	AN19B046			T3	ht	19B		acetylcholine	0.7941408172	73185968584566142	648518346490474248	5
AN	14996	14996	R	AN19B046	AN19B046			T3	ht	19B		acetylcholine	0.8000499414	73185968584602704	648518346472489010	5
AN	16454	14996	L	AN19B046	AN19B046			T3	ht	19B		acetylcholine	0.7619236317	73608181049519348	648518346467416327	5
AN	17723	14846	L	AN19B046	AN19B046			T3	ht	19B		acetylcholine	0.7727123854	73608181116562454	648518346484712451	5
AN	16952	16952	R	AN19B049	AN19B049			T1	xn	19B		unknown	0.390413741	73115599907450340	648518346479205330	5
AN	18711	16952	L	AN19B049	AN19B049			T1	xn	19B		glutamate	0.4022869579	73608181116596506	648518346494446450	5
AN	153575	23060	L	AN19B051	AN19B051			A3	ad	19B	17602	acetylcholine	0.8856877679	73678549793757871	648518346498173522	1
AN	38541	17602	L	AN19B051	AN19B051		match is not ascending	A2	xn	19B	17602	acetylcholine	0.8968192462		648518346494688757	1
AN	153808	23060	R	AN19B051	AN19B051			A3	ad	19B	17602	acetylcholine	0.903646021	73115599907378455	648518346515853898	1
AN	17602	17602	R	AN19B051	AN19B051			A2	xn	19B	17602	acetylcholine	0.9037019764	73115599907503469	648518346466794350	5
AN	18384	19461	R	AN19B059	AN19B059			T3	ht	19B		acetylcholine	0.8427418774	73185968584576611	648518346531123482	5
AN	17554	17554	R	AN19B059	AN19B059		match is not ascending	T3	ht	19B		acetylcholine	0.8542006552		648518346495559842	2
AN	19461	19461	R	AN19B059	AN19B059			T3	ht	19B		acetylcholine	0.8205191429	73185968584592280	648518346496109068	5
AN	21049	17554	L	AN19B059	AN19B059			T3	ht	19B		acetylcholine	0.8225729866	73608181049489521	648518346507240057	5
AN	35750	19461	L	AN19B059	AN19B059			T3	ht	19B		acetylcholine	0.7964940527	73608181049541965	648518346480531713	5
AN	16700	19461	L	AN19B059	AN19B059			T3	ht	19B		acetylcholine	0.7516119336	73608181049673144	648518346500279221	5
AN	16587	16587	R	AN19B060	AN19B060			T3	ht	19B		acetylcholine	0.7909354984	73185968584576562	648518346486599117	5
AN	21841	16587	R	AN19B060	AN19B060			T3	ht	19B		acetylcholine	0.8021978969	73185968584573982	648518346480712672	5
AN	18872	16587	L	AN19B060	AN19B060			T3	ht	19B		acetylcholine	0.766370636	73608181049537030	648518346479621270	5
AN	20670	16587	L	AN19B060	AN19B060			T3	ht	19B		acetylcholine	0.6899163534	73608181049605944	648518346472245707	5
AN	18367	18367	R	AN19B061	AN19B061			T3	ht	19B		acetylcholine	0.864703744	73185968584599963	648518346494731541	5
AN	19324	18786	R	AN19B061	AN19B061			T3	ht	19B		acetylcholine	0.8416306074	73185968584613331	648518346515854154	5
AN	18786	18786	L	AN19B061	AN19B061			T3	ht	19B		acetylcholine	0.7871903495	73608181049537034	648518346481263461	5
AN	23534	18367	L	AN19B061	AN19B061			T3	ht	19B		acetylcholine	0.8280007691	73608181049531948	648518346496504661	5
AN	19245	19245	R	AN19B063	AN19B063			T3	ht	19B		acetylcholine	0.8498847226	73185968584715100	648518346481960637	5
AN	18393	18393	R	AN19B063	AN19B063			T3	ht	19B		acetylcholine	0.9023422793	73185968651371368	648518346492998064	5
AN	25478	19245	L	AN19B063	AN19B063			T3	ht	19B		acetylcholine	0.7970894797	73608181049575058	648518346496169045	5
AN	36481	18393	L	AN19B063	AN19B063			T3	ht	19B		acetylcholine	0.8583318452	73608181049593449	648518346521668345	5
AN	15979	15901	R	AN19B065	AN19B065			T3	ht	19B		acetylcholine	0.9058798423	73185968584592284	648518346488004126	5
AN	18547	16148	R	AN19B065	AN19B065			T3	ht	19B		acetylcholine	0.8546446964	73185968651318408	648518346486687740	4
AN	16148	16148	L	AN19B065	AN19B065			T3	ht	19B		acetylcholine	0.8593673466	73608181049559845	648518346488747498	4
AN	15901	15901	L	AN19B065	AN19B065			T3	ht	19B		acetylcholine	0.8706925409	73608181049593506	648518346490131162	5
AN	20506	19885	R	AN19B074	AN19B074			T3	ht	19B		acetylcholine	0.894139606	73185968584597266	648518346495567183	5
AN	19885	19885	L	AN19B074	AN19B074			T3	ht	19B		acetylcholine	0.8237542851	73608181049549671	648518346490777635	1
AN	166827	21240	R	AN19B076	AN19B076			T3	ht	19B		acetylcholine	0.8885892282	73185968584589707	648518346531109402	5
AN	18637	18637	R	AN19B076	AN19B076			T3	ht	19B		acetylcholine	0.8059266673	73185968584613270	648518346508965951	5
AN	21240	21240	L	AN19B076	AN19B076			T3	ht	19B		acetylcholine	0.867166442	73608181049529497	648518346502869115	5
AN	36986	18637	L	AN19B076	AN19B076			T3	ht	19B		acetylcholine	0.901352028	73608181049484265	648518346488178462	4
AN	21504	18662	R	AN19B079	AN19B079			T3	ht	19B		acetylcholine	0.8003158902	73185968584568682	648518346480490555	4
AN	22632	18408	R	AN19B079	AN19B079			T3	ht	19B		acetylcholine	0.8139054857	73185968584643711	648518346499829388	5
AN	18408	18408	R	AN19B079	AN19B079			T3	ht	19B		acetylcholine	0.8781914891	73185968584624967	648518346515392583	4
AN	21686	18408	R	AN19B079	AN19B079			T3	ht	19B		acetylcholine	0.7456487961	73185968584592255	648518346493962609	5
AN	18662	18662	L	AN19B079	AN19B079			T3	ht	19B		acetylcholine	0.8185221074	73608181049516933	648518346488408760	4
AN	21503	18408	L	AN19B079	AN19B079			T3	ht	19B		acetylcholine	0.7104329316	73608181049564741	648518346482888233	5
AN	43240	18408	L	AN19B079	AN19B079			T3	ht	19B		acetylcholine	0.7448333351	73608181049549639	648518346520753718	5
AN	22975	22975	R	AN19B093	AN19B093			T3	ht	19B		acetylcholine	0.8812021776	73185968584587264	648518346495948134	5
AN	21892	21892	R	AN19B093	AN19B093			T3	ht	19B		acetylcholine	0.8991759946	73185968584618429	648518346489779127	5
AN	22019	21892	L	AN19B093	AN19B093			T3	ht	19B		acetylcholine	0.8793996713	73537812238399716	648518346498020967	1
AN	25978	22975	L	AN19B093	AN19B093			T3	ht	19B		acetylcholine	0.9030551208	73608181049569624	648518346486082450	5
AN	16610	16610	R	AN19B098	AN19B098		difference in number	T3	ht	19B		acetylcholine	0.8443105606			0
AN	25588	25588	R	AN19B098	AN19B098		match is not ascending	T3	ht	19B		acetylcholine	0.9087921643		648518346492941042	2
AN	18091	16610	L	AN19B098	AN19B098			T3	ht	19B		acetylcholine	0.8592770717	73608180982508963	648518346498098074	5
AN	20839	25588	L	AN19B098	AN19B098			T3	ht	19B		acetylcholine	0.8892552055	73608181049665881	648518346490768675	5
AN	27395	23738	R	AN19B099	AN19B099			T3	ht	19B		acetylcholine	0.8464505283	73185968584584781	648518346515834618	5
AN	25076	24321	R	AN19B099	AN19B099			T3	ht	19B		acetylcholine	0.7694439297	73185968584613436	648518346495947115	5
AN	23738	23738	L	AN19B099	AN19B099			T3	ht	19B		acetylcholine	0.7567588736	73608181049519298	648518346474677442	5
AN	24321	24321	L	AN19B099	AN19B099			T3	ht	19B		acetylcholine	0.8794182147	73608181049531916	648518346497808886	5
AN	25680	24363	R	AN19B100	AN19B100		difference in number	T3	ht	19B		acetylcholine	0.7242946975			0
AN	24363	24363	L	AN19B100	AN19B100			T3	ht	19B		acetylcholine	0.8301979854	73608180982514413	648518346488703160	4
AN	27381	20863	R	AN19B101	AN19B101			T3	ut	19B		acetylcholine	0.6621980683	73185968584750681	648518346489914295	4
AN	25878	24112	R	AN19B101	AN19B101			T3	ut	19B		acetylcholine	0.7770359024	73326705938504438	648518346521447417	5
AN	157414	20863	R	AN19B101	AN19B101		difference in number	T3	ut	19B		acetylcholine	0.7422283135			0
AN	28909	28909	R	AN19B101	AN19B101		difference in number	T3	ht	19B		acetylcholine	0.7231573268			0
AN	20863	20863	L	AN19B101	AN19B101			T3	ut	19B		acetylcholine	0.7945566653	73537812171192843	648518346496066935	5
AN	159470	28909	L	AN19B101	AN19B101		difference in number	T3	ht	19B		acetylcholine	0.7722569899			0
AN	30035	20863	L	AN19B101	AN19B101		difference in number	T3	ut	19B		acetylcholine	0.7101994427			0
AN	24112	24112	L	AN19B101	AN19B101			T3	ut	19B		acetylcholine	0.7202527856	73608181049502231	648518346493562360	5
AN	35109	15485	R	AN19B102	AN19B102			T3	ht	19B		acetylcholine	0.8899213994	73185968584587313	648518346475738548	5
AN	15485	15485	L	AN19B102	AN19B102			T3	ht	19B		acetylcholine	0.8901769945	73608181049534534	648518346486908924	5
AN	25146	25146	R	AN19B104	AN19B104		dimorphic morphology	T3	ht	19B		acetylcholine	0.9098083452	73256337328720649	648518346515390023	2
AN	25320	25320	R	AN19B104	AN19B104		dimorphic morphology	T3	xn	19B		acetylcholine	0.9050393924	73256337328693187	648518346486723761	2
AN	25000	25146	R	AN19B104	AN19B104		dimorphic morphology	T3	ht	19B		acetylcholine	0.9228204191	73185968584515668	648518346490296785	2
AN	25856	25146	R	AN19B104	AN19B104		dimorphic morphology	T3	ht	19B		acetylcholine	0.9108563989	73185968584584814	648518346490777208	2
AN	26918	25146	L	AN19B104	AN19B104		difference in number	T3	ht	19B		acetylcholine	0.900514881			0
AN	26027	25146	L	AN19B104	AN19B104		dimorphic morphology	T3	ht	19B		acetylcholine	0.8773028877	73537812305535816	648518346481455717	2
AN	31800	25320	L	AN19B104	AN19B104		difference in number	T3	xn	19B		acetylcholine	0.8781406448			0
AN	27383	25146	L	AN19B104	AN19B104		dimorphic morphology	T3	ht	19B		acetylcholine	0.942153173	73537812305498282	648518346467398151	2
AN	28212	25320	L	AN19B104	AN19B104		difference in number	T3	xn	19B		acetylcholine	0.9248905751			0
AN	20280	20280	R	AN19B106	AN19B106		match is not ascending	T3	xn	19B		acetylcholine	0.9389282232		648518346477590492	2
AN	30145	20280	L	AN19B106	AN19B106			T3	xn	19B		acetylcholine	0.9280203011	73537812305604287	648518346509880521	1
AN	10882	10882	L	AN23B001	AN23B001			T2	xn	23B	10202	acetylcholine	0.8240218294	73467443628264570	648518346498472688	5
AN	14281	10882	R	AN23B001	AN23B001		biological variability	T2	xn	23B	10202	acetylcholine	0.7517044179	73256337395719978	648518346502674502	1
AN	10859	10859	R	AN23B002	AN23B002		biological variability	T2	xn	23B		acetylcholine	0.7979800393	73185968584613286	648518346486034558	1
AN	11715	10859	L	AN23B002	AN23B002			T2	xn	23B		acetylcholine	0.7897789867	73537812372447906	648518346494937266	5
AN	10163	10163	L	AN23B003	AN23B003			T3	xl	23B		acetylcholine	0.9477078344	73537812439322463	648518346475489889	5
AN	153076	10163	R	AN23B003	AN23B003			T3	xl	23B		acetylcholine	0.9345770599	73256337395697776	648518346482406036	5
AN	11213	11162	L	AN23B004	AN23B004			T2	xl	23B		acetylcholine	0.8882269394	73608181183963311	648518346502948083	5
AN	11162	11162	R	AN23B004	AN23B004		biological variability	T2	xl	23B		acetylcholine	0.9332364154	73185968651527378	648518346503226235	1
AN	13651	13484	L	AN23B010	AN23B010			T1	fl	23B		acetylcholine	0.9712365021	73326706206970145	648518346482915113	5
AN	13484	13484	R	AN23B010	AN23B010			T1	fl	23B		acetylcholine	0.9843318816	73397075018359815	648518346506469154	5
AN	15610	15610	R	AN23B026	AN23B026		male specific	A1	xl	23B		acetylcholine	0.842036502			0
AN	17380	15610	L	AN23B026	AN23B026		male specific	A1	xl	23B		acetylcholine	0.8352524541			0
AN	24698	22896	R	AN26X004	AN26X004			T1	fl	26X		glutamate	0.4090465393	73185968718581362	648518346497077272	1
AN	22896	22896	L	AN26X004	AN26X004			T1	fl	26X		gaba	0.4171018869	73537812439730899	648518346488179998	1
AN	10400	10400	R	AN27X003	AN27X003			T1	xn	27X	10022	gaba	0.37010061	73537812573607307	648518346494321522	1
AN	11095	10400	L	AN27X003	AN27X003			T1	xn	27X	10022	gaba	0.3631356092	73256337597032047	648518346492167535	1
AN	10022	10022	R	vMS16	AN27X003	AN27X003	male specific	T2	xn	27X	10022	gaba	0.4759538882			0
AN	10056	10022	L	vMS16	AN27X003	AN27X003	male specific	T2	xn	27X	10022	gaba	0.4687187216			0
AN	42819	11003	L	AN27X004	AN27X004	MtAHN		T3	xn	27X	10197	gaba	0.3977742183	73678549927754301	648518346479332028	5
AN	11003	11003	R	AN27X004	AN27X004	MtAHN		T3	xn	27X	10197	glutamate	0.3821289081	73115599907495600	648518346498606100	5
AN	12536	12536	R	AN27X008	AN27X008	MDHn;MsAHN	biological variability	T2	ut	27X		glutamate	0.4134262751	73678549793544293	648518346478901712	3
AN	13926	12536	L	AN27X008	AN27X008	MDHn;MsAHN	biological variability	T2	ut	27X		glutamate	0.4126698229	73115599907330372	648518346489573207	3
AN	12059	12016	R	AN27X009	AN27X009			T1	ut	27X	10378	acetylcholine	0.7801556475	73397074884232191	648518346503229563	5
AN	10378	10378	R	AN27X009	AN27X009			T2	xn	27X	10378	gaba	0.7658259985	73397074749895432	648518346501426019	5
AN	10446	10378	L	AN27X009	AN27X009			T2	xn	27X	10378	gaba	0.7712507578	73397074816951274	648518346492679865	5
AN	12016	12016	L	AN27X009	AN27X009			T1	ut	27X	10378	acetylcholine	0.7339732293	73397074884088164	648518346492559547	5
AN	11013	11013	R	AN27X011	AN27X011			T1	xn	27X		acetylcholine	0.7514408698	73185968449962891	648518346465031029	5
AN	11392	11013	L	AN27X011	AN27X011			T1	xn	27X		acetylcholine	0.7122490802	73537812171017178	648518346492300159	5
AN	11210	11210	R	AN27X013	AN27X013			T2	XA	27X	11210	gaba	0.3394791843	73397074749806388	648518346498450993	5
AN	11407	11210	L	AN27X013	AN27X013			T2	XA	27X	11210	gaba	0.3478539058	73397074682677794	648518346491932783	5
AN	12022	11566	L	AN27X013	AN27X013			T1	XA	27X	11210	glutamate	0.3788877979	73397074816890732	648518346494168633	5
AN	11566	11566	R	AN27X013	AN27X013			T1	XA	27X	11210	gaba	0.3923106593	73397074951324319	648518346466040880	4
AN	12144	12144	R	AN27X015	AN27X015			T1	xn	27X		glutamate	0.7834836952	73397074817029140	648518346472632011	5
AN	13524	12144	L	AN27X015	AN27X015			T1	xn	27X		glutamate	0.676404765	73397074817018404	648518346531527706	5
AN	12996	11962	L	AN27X016	AN27X016			T1	xn	27X		glutamate	0.7969254843	73397074816848555	648518346499571547	5
AN	11962	11962	R	AN27X016	AN27X016			T1	xn	27X		glutamate	0.8212724868	73397074817093794	648518346501149974	5
AN	13643	13643	R	AN27X017	AN27X017			T2	xn	27X	13643	gaba	0.3626786049	73115599907408433	648518346504143712	5
AN	15894	13643	L	AN27X017	AN27X017			T2	xn	27X	13643	glutamate	0.4851313094	73678549793559976	648518346512141503	5
AN	15717	15717	L	AN27X017	AN27X017			T3	xn	27X	13643	glutamate	0.4551022841	73678549793610160	648518346517412645	5
AN	12492	12492	L	AN27X017	AN27X017			T3	xn	27X	13643	acetylcholine	0.6310601756	73397074816967311	648518346473228644	5
AN	13272	12492	R	AN27X017	AN27X017			T3	xn	27X	13643	acetylcholine	0.582947444	73397074817064304	648518346493344796	5
AN	17954	15717	R	AN27X017	AN27X017			T3	xn	27X	13643	glutamate	0.5239543428	73115599907335071	648518346510122022	5
AN	20830	18254	R	AN27X017	AN27X017			T1	it	27X	13643	unknown	0.5033463165	73397074817031371	648518346476709494	5
AN	18254	18254	L	AN27X017	AN27X017			T1	it	27X	13643	glutamate	0.5350151389	73608180982215612	648518346477830551	5
AN	15572	15572	R	AN27X018	AN27X018			T1	it	27X		glutamate	0.3600526452	73397074884027863	648518346518584918	5
